"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73444","2015-02-26 07:17:17.00","2457079.803669","","ESO-NTT","EFOSC2-NTT","Sylvain Baumont","Pierre-Francois Leget","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-02-26_07-17-17_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2015-02-26_07-17-17_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","5987.704","9985.497","4.2082031578947","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18764","2015-03-01 00:00:00.00","2457082.5","","LT","SPRAT","Sullivan","Nicholl","","Y","","","2015bn_2015-03-01_00-00-00_LT_SPRAT_None.txt","","Object","High","","Air","Angstrom","1","Other","","900","0","","","","","","","4020","7994.4","9.178752886836","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18766","2015-03-11 00:00:00.00","2457092.5","","ESO-NTT","EFOSC2-NTT","Fraser","Nicholl","","Y","","","2015bn_2015-03-11_00-00-00_ESO-NTT_EFOSC2-NTT_None.txt","","Object","High","","Air","Angstrom","1","Other","","1800","0","","","","","","","3342.8039550781","9984.8916015626","4.0749003966162","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18765","2015-03-11 00:00:00.00","2457092.5","","MMT","MMT-Blue","Milisavljevic","Milisavljevic","","Y","","","2015bn_2015-03-11_00-00-00_MMT_MMT-Blue_None.txt","","Object","High","","Air","Angstrom","1","Other","","300","0","","","","","","","3349","8569.15","1.9492718446602","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18767","2015-03-11 00:00:00.00","2457092.5","","ESO-NTT","Sofi","Fraser","Nicholl","","Y","","","2015bn_2015-03-11_00-00-00_ESO-NTT_Sofi_None.txt","","Object","High","","Air","Angstrom","1","Other","","3240","0","","","","","","","8418.3441091954","14796.192528736","6.2283675972072","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73443","2015-03-11 05:22:45.00","2457092.7241319","","ESO-NTT","Sofi","PESSTO members","","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-03-11_05-22-45_ESO-NTT_Sofi_PESSTO_SSDR1-4.csv","PS15ae_2015-03-11_05-22-45_ESO-NTT_Sofi_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","3240","","","","","","","","9371.236","16480.527","6.9426669921875","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18768","2015-03-12 00:00:00.00","2457093.5","","ANU-2.3m","WiFeS","Childress","Childress","","Y","","","2015bn_2015-03-12_00-00-00_ANU-2.3m_WiFeS_None.txt","","Object","High","","Air","Angstrom","1","Other","","3600","0","","","","","","","3500.7744140625","9566.7509765625","0.77421526005106","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73442","2015-03-12 02:23:32.00","2457093.5996759","","ESO-NTT","EFOSC2-NTT","M. Fraser","M. Smith","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-03-12_02-23-32_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2015-03-12_02-23-32_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","3340.8164","7462.3247","4.0766649851632","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73441","2015-03-12 02:54:23.00","2457093.6210995","","ESO-NTT","EFOSC2-NTT","M. Fraser","M. Smith","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-03-12_02-54-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2015-03-12_02-54-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","5986.28","9984.807","4.2089757894737","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18769","2015-03-18 00:00:00.00","2457099.5","","ESO-NTT","EFOSC2-NTT","Campbell","Nicholl","","Y","","","2015bn_2015-03-18_00-00-00_ESO-NTT_EFOSC2-NTT_None.txt","","Object","High","","Air","Angstrom","1","Other","","1800","0","","","","","","","3343.0302734375","9984.4423828125","4.0744859566718","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73440","2015-03-19 06:08:42.00","2457100.7560417","","ESO-NTT","EFOSC2-NTT","H. Campbell","R. Cartier, M. Smith","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-03-19_06-08-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2015-03-19_06-08-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","3340.3716","7462.281","4.0770617210683","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73439","2015-03-19 06:39:33.00","2457100.7774653","","ESO-NTT","EFOSC2-NTT","H. Campbell","R. Cartier, M. Smith","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-03-19_06-39-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2015-03-19_06-39-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","5987.038","9985.609","4.2090221052632","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73438","2015-03-21 02:33:12.00","2457102.6063889","","ESO-NTT","Sofi","PESSTO members","","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-03-21_02-33-12_ESO-NTT_Sofi_PESSTO_SSDR1-4.csv","PS15ae_2015-03-21_02-33-12_ESO-NTT_Sofi_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","3240","","","","","","","","9372.859","16471.844","6.9326025390625","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18770","2015-03-24 00:00:00.00","2457105.5","","UH88","SNIFS","Huber","Huber","","Y","","","2015bn_2015-03-24_00-00-00_UH88_SNIFS_None.txt","","Object","High","","Air","Angstrom","1","Other","","1200","0","","","","","","","3301.06","9701.23","2.3792453531599","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18771","2015-03-27 00:00:00.00","2457108.5","","ESO-NTT","EFOSC2-NTT","Walton,Campbell","Nicholl","","Y","","","2015bn_2015-03-27_00-00-00_ESO-NTT_EFOSC2-NTT_None.txt","","Object","High","","Air","Angstrom","1","Other","","1800","0","","","","","","","3344.7448730469","9988.2958984376","4.0783001997487","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","css1133+0043","173.423125","0.725972","SLSN-I","0.1136","49950","2015-03-27 08:06:43.00","2457108.8379977","","Lick-3m","KAST","Isaac Shivvers","Isaac Shivvers","UCB-SNDB","Y","UCB-SNDB","","SN_2015bn_2015-03-27_08-06-43_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3460","10882","1.9994612068966","","2019MNRAS.482.1545S","SNR: 60.1548;","WIS_Bot1","2019-01-23 10:48:35"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73437","2015-03-28 06:05:04.00","2457109.7535185","","ESO-NTT","EFOSC2-NTT","N. Walton, H. Campbell","C. Frohmaier, S. Prajs, R. Cartier","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-03-28_06-05-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2015-03-28_06-05-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","3342.8994","7468.6836","4.0808943620178","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73436","2015-03-28 06:35:56.00","2457109.7749537","","ESO-NTT","EFOSC2-NTT","N. Walton, H. Campbell","C. Frohmaier, S. Prajs, R. Cartier","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-03-28_06-35-56_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2015-03-28_06-35-56_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","5992.2925","9989.67","4.2077657894737","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18772","2015-04-11 00:00:00.00","2457123.5","","ESO-NTT","EFOSC2-NTT","Cartier,Frohmaier,Prajs","Nicholl","","Y","","","2015bn_2015-04-11_00-00-00_ESO-NTT_EFOSC2-NTT_None.txt","","Object","High","","Air","Angstrom","1","Other","","2100","0","","","","","","","3342.1962890625","9976.1869220956","4.0824557741742","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73435","2015-04-12 05:18:21.00","2457124.7210764","","ESO-NTT","EFOSC2-NTT","Prajs, Cartier, Frohmaier","Prajs, Cartier, Frohmaier","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-04-12_05-18-21_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2015-04-12_05-18-21_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","2100","","","","","","","","3340.5854","7462.8027","4.0773662710188","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73434","2015-04-12 05:54:12.00","2457124.7459722","","ESO-NTT","EFOSC2-NTT","Prajs, Cartier, Frohmaier","Prajs, Cartier, Frohmaier","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-04-12_05-54-12_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2015-04-12_05-54-12_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","2100","","","","","","","","5987.307","9985.91","4.2090557894737","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18773","2015-04-23 00:00:00.00","2457135.5","","Magellan-Baade","IMACS","Morell","Chornock","","Y","","","2015bn_2015-04-23_00-00-00_Magellan-Baade_IMACS_None.txt","","Object","High","","Air","Angstrom","1","Other","","1200","0","","","","","","","3700.5","9435.5","1.249727609501","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18774","2015-04-23 00:00:00.00","2457135.5","","FTN","FLOYDS-N","[Unknown]","Hosseinzadeh","","Y","","","2015bn_2015-04-23_00-00-00_FTN_FLOYDS-N_None.txt","","Object","High","","Air","Angstrom","1","Other","","3600","0","","","","","","","3250.8129882813","9999.2793619633","1.7415397093373","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18775","2015-04-24 00:00:00.00","2457136.5","","Magellan-Baade","IMACS","Milisavljevic","Milisavljevic","","Y","","","2015bn_2015-04-24_00-00-00_Magellan-Baade_IMACS_None.txt","","Object","High","","Air","Angstrom","1","Other","","1200","0","","","","","","","4235.1979294019","9009.6752654163","1.2711601001103","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18776","2015-04-28 00:00:00.00","2457140.5","","ESO-NTT","Sofi","Cartier,Frohmaier,Prajs","Nicholl","","Y","","","2015bn_2015-04-28_00-00-00_ESO-NTT_Sofi_None.txt","","Object","High","","Air","Angstrom","1","Other","","3240","0","","","","","","","8421.9106038412","14793.292423603","6.2220525583614","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73433","2015-04-28 03:59:52.00","2457140.6665741","","ESO-NTT","Sofi","PESSTO members","","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2015-04-28_03-59-52_ESO-NTT_Sofi_PESSTO_SSDR1-4.csv","PS15ae_2015-04-28_03-59-52_ESO-NTT_Sofi_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","3240","","","","","","","","9375.24","16477.262","6.935568359375","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18777","2015-05-08 00:00:00.00","2457150.5","","LT","SPRAT","Sullivan","Nicholl","","Y","","","2015bn_2015-05-08_00-00-00_LT_SPRAT_None.txt","","Object","High","","Air","Angstrom","1","Other","","3600","0","","","","","","","4139.5999970613","7883.9999050565","9.1774507548901","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18778","2015-05-15 00:00:00.00","2457157.5","","Magellan-Baade","IMACS","Drout,Cowperthwaite","Chornock","","Y","","","2015bn_2015-05-15_00-00-00_Magellan-Baade_IMACS_None.txt","","Object","High","","Air","Angstrom","1","Other","","1200","0","","","","","","","3800","9432.5","1.2497226536499","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18779","2015-05-23 00:00:00.00","2457165.5","","UH88","SNIFS","Huber","Huber","","Y","","","2015bn_2015-05-23_00-00-00_UH88_SNIFS_None.txt","","Object","High","","Air","Angstrom","1","Other","","1200","0","","","","","","","3301.06","9701.23","2.3792453531599","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18780","2015-06-08 00:00:00.00","2457181.5","","UH88","SNIFS","Huber","Huber","","Y","","","2015bn_2015-06-08_00-00-00_UH88_SNIFS_None.txt","","Object","High","","Air","Angstrom","1","Other","","2000","0","","","","","","","3301.06","9701.23","2.3792453531599","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18781","2015-06-21 00:00:00.00","2457194.5","","UH88","SNIFS","Huber","Huber","","Y","","","2015bn_2015-06-21_00-00-00_UH88_SNIFS_None.txt","","Object","High","","Air","Angstrom","1","Other","","1800","0","","","","","","","3301.06","9701.23","2.3792453531599","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18782","2015-06-28 00:00:00.00","2457201.5","","UH88","SNIFS","Huber","Huber","","Y","","","2015bn_2015-06-28_00-00-00_UH88_SNIFS_None.txt","","Object","High","","Air","Angstrom","1","Other","","1800","0","","","","","","","3301.06","9701.2299999999","2.3792453531598","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18783","2015-07-08 00:00:00.00","2457211.5","","UH88","SNIFS","Huber","Huber","","Y","","","2015bn_2015-07-08_00-00-00_UH88_SNIFS_None.txt","","Object","High","","Air","Angstrom","1","Other","","1600","0","","","","","","","3301.06","9701.23","2.3792453531599","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
